148," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{7d7c3059}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
149," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{5d952cf5}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
150, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
151, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
152, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
153, CAP loaded INSTALL [for install and make selectable] failed: 0x6A84 (Not enough memory space) 
154," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{2d72d1c4}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
155," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{15019dc3}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
156," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{71b998cc}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
157," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{730a9b1a}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
158," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{1cab78ab}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
159, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
160, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
161, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
162," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{1174579f}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
163," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{6ef36895}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
164, CAP loaded INSTALL [for install and make selectable] failed: 0x6A80 (Wrong data/incorrect values in data) 
165, CAP loaded 
